sample,Gene,value,group,replicate
P-I,D2hgdh,7.639074718138566,Posterior,1
P-I,Gal3st2c,0.0,Posterior,1
P-I,Fam174a,8.058940410831132,Posterior,1
P-I,St8sia4,6.41747112790666,Posterior,1
P-I,Slco4c1,2.560040056742831,Posterior,1
P-I,Panct2,3.971931759363605,Posterior,1
P-I,Macir,7.196655314094871,Posterior,1
P-I,Ppip5k2,8.945949073957813,Posterior,1
P-I,Gpin1,6.241895831997896,Posterior,1
P-I,Mycbp2,7.782352975777411,Posterior,1
P-I,B230216N24Rik,3.4322220030407626,Posterior,1
P-I,Cdh20,5.089852937149048,Posterior,1
P-I,Rnf152,3.971931759363605,Posterior,1
P-I,Pign,7.845151280721186,Posterior,1
P-I,Relch,7.977185922040352,Posterior,1
P-I,Tnfrsf11a,3.4322220030407626,Posterior,1
P-I,Gm7160,1.786019294989321,Posterior,1
P-I,Zcchc2,5.8097734476425,Posterior,1
P-I,Phlpp1,6.6105893690425495,Posterior,1
P-I,A530053M12Rik,0.0,Posterior,1
P-I,Bcl2,9.558326462460213,Posterior,1
P-I,Kdsr,8.203761229076614,Posterior,1
P-I,Vps4b,10.506065689505728,Posterior,1
P-I,Serpinb2,1.153357967241397,Posterior,1
P-I,Serpinb8,0.0,Posterior,1
P-I,Cdh20,0.0,Posterior,1
P-I,Dsel,5.959202319876463,Posterior,1
P-I,Gm28360,0.0,Posterior,1
P-I,Tsn,12.035884875889888,Posterior,1
P-I,Nifk,10.623800553128037,Posterior,1
P-I,Clasp1,10.634951299029995,Posterior,1
P-I,2900060B14Rik,3.5872199173429484,Posterior,1
P-I,Tfcp2l1,4.27535369001527,Posterior,1
P-I,Gli2,6.76472954708603,Posterior,1
P-I,Gm26831,3.061060876796761,Posterior,1
P-I,Inhbb,5.745380854977362,Posterior,1
P-I,Ralb,7.741668992172544,Posterior,1
P-I,Gm27184,3.4322220030407626,Posterior,1
P-I,Tmem185b,7.528622283375644,Posterior,1
P-I,3830432H09Rik,3.258544711917924,Posterior,1
P-I,Epb41l5,9.793441636312073,Posterior,1
P-I,Ptpn4,8.639886203511042,Posterior,1
P-I,Tmem177,5.8097734476425,Posterior,1
P-I,Tmem37,4.447134323762335,Posterior,1
P-I,Dbi,12.582799151734626,Posterior,1
P-I,3110009E18Rik,6.76472954708603,Posterior,1
P-I,Steap3,5.840923084659273,Posterior,1
P-I,C1ql2,4.600620206495122,Posterior,1
P-I,Insig2,7.096962057301646,Posterior,1
P-I,Ccdc93,6.859039671848261,Posterior,1
P-I,Ddx18,11.23288223235014,Posterior,1
P-I,Dpp10,0.0,Posterior,1
P-I,Actr3,11.171412023373122,Posterior,1
