sample,Gene,value,group,replicate
P_TP_120_REP_3,Ttc26,4.798077957,Posterior,3
P_TP_30_REP_1,Ubn2,9.79769391,Posterior,1
P_TP_30_REP_2,Ubn2,9.898459549,Posterior,2
P_TP_30_REP_3,Ubn2,9.525331012,Posterior,3
P_TP_60_REP_1,Ubn2,9.549140829,Posterior,1
P_TP_60_REP_2,Ubn2,9.857437816,Posterior,2
P_TP_60_REP_3,Ubn2,9.784757426,Posterior,3
P_TP_90_REP_1,Ubn2,9.446833242,Posterior,1
P_TP_90_REP_2,Ubn2,9.538205758,Posterior,2
P_TP_90_REP_3,Ubn2,9.782979278,Posterior,3
P_TP_120_REP_1,Ubn2,9.538315804,Posterior,1
P_TP_120_REP_2,Ubn2,9.956132418,Posterior,2
P_TP_120_REP_3,Ubn2,9.792501528,Posterior,3
P_TP_30_REP_1,Fmc1,8.363250935,Posterior,1
P_TP_30_REP_2,Fmc1,8.157584732,Posterior,2
P_TP_30_REP_3,Fmc1,8.135660916,Posterior,3
P_TP_60_REP_1,Fmc1,8.19770528,Posterior,1
P_TP_60_REP_2,Fmc1,8.633092161,Posterior,2
P_TP_60_REP_3,Fmc1,8.180889581,Posterior,3
P_TP_90_REP_1,Fmc1,8.175142052,Posterior,1
P_TP_90_REP_2,Fmc1,8.208128853,Posterior,2
P_TP_90_REP_3,Fmc1,8.236413102,Posterior,3
P_TP_120_REP_1,Fmc1,8.200662183,Posterior,1
P_TP_120_REP_2,Fmc1,8.557591042,Posterior,2
P_TP_120_REP_3,Fmc1,8.36436005,Posterior,3
P_TP_30_REP_1,Luc7l2,9.335335143,Posterior,1
P_TP_30_REP_2,Luc7l2,9.014509595,Posterior,2
P_TP_30_REP_3,Luc7l2,9.060109401,Posterior,3
P_TP_60_REP_1,Luc7l2,9.33625084,Posterior,1
P_TP_60_REP_2,Luc7l2,8.921937945,Posterior,2
P_TP_60_REP_3,Luc7l2,9.08884991,Posterior,3
P_TP_90_REP_1,Luc7l2,8.939985447,Posterior,1
P_TP_90_REP_2,Luc7l2,9.25291446,Posterior,2
P_TP_90_REP_3,Luc7l2,9.010668068,Posterior,3
P_TP_120_REP_1,Luc7l2,9.023690805,Posterior,1
P_TP_120_REP_2,Luc7l2,9.223328781,Posterior,2
P_TP_120_REP_3,Luc7l2,8.888999911,Posterior,3
P_TP_30_REP_1,Clec2l,3.657774458,Posterior,1
P_TP_30_REP_2,Clec2l,2.822251016,Posterior,2
P_TP_30_REP_3,Clec2l,2.090383051,Posterior,3
P_TP_60_REP_1,Clec2l,1.917562572,Posterior,1
P_TP_60_REP_2,Clec2l,3.131791797,Posterior,2
P_TP_60_REP_3,Clec2l,2.374211761,Posterior,3
P_TP_90_REP_1,Clec2l,3.900874658,Posterior,1
P_TP_90_REP_2,Clec2l,3.04245917,Posterior,2
P_TP_90_REP_3,Clec2l,1.895384666,Posterior,3
P_TP_120_REP_1,Clec2l,3.400664669,Posterior,1
P_TP_120_REP_2,Clec2l,2.256019145,Posterior,2
P_TP_120_REP_3,Clec2l,2.240336771,Posterior,3
P_TP_30_REP_1,Hipk2,8.088315358,Posterior,1
P_TP_30_REP_2,Hipk2,7.812630135,Posterior,2
P_TP_30_REP_3,Hipk2,8.061343765,Posterior,3
P_TP_60_REP_1,Hipk2,8.315602444,Posterior,1
P_TP_60_REP_2,Hipk2,8.1519342,Posterior,2
P_TP_60_REP_3,Hipk2,8.444251105,Posterior,3
P_TP_90_REP_1,Hipk2,8.054273521,Posterior,1
P_TP_90_REP_2,Hipk2,8.108941598,Posterior,2
P_TP_90_REP_3,Hipk2,8.078422742,Posterior,3
P_TP_120_REP_1,Hipk2,8.184948754,Posterior,1
P_TP_120_REP_2,Hipk2,8.425161298,Posterior,2
P_TP_120_REP_3,Hipk2,8.231201541,Posterior,3
P_TP_30_REP_1,Parp12,4.813323445,Posterior,1
P_TP_30_REP_2,Parp12,5.048685068,Posterior,2
P_TP_30_REP_3,Parp12,4.50614968,Posterior,3
P_TP_60_REP_1,Parp12,5.06212875,Posterior,1
P_TP_60_REP_2,Parp12,5.361780648,Posterior,2
P_TP_60_REP_3,Parp12,4.829437835,Posterior,3
P_TP_90_REP_1,Parp12,5.163657854,Posterior,1
P_TP_90_REP_2,Parp12,5.001083381,Posterior,2
P_TP_90_REP_3,Parp12,5.211121371,Posterior,3
P_TP_120_REP_1,Parp12,4.330691439,Posterior,1
P_TP_120_REP_2,Parp12,5.562693411,Posterior,2
P_TP_120_REP_3,Parp12,5.170553674,Posterior,3
P_TP_30_REP_1,Kdm7a,8.688541697,Posterior,1
P_TP_30_REP_2,Kdm7a,8.927221091,Posterior,2
P_TP_30_REP_3,Kdm7a,8.17956181,Posterior,3
P_TP_60_REP_1,Kdm7a,8.600084099,Posterior,1
P_TP_60_REP_2,Kdm7a,8.077855075,Posterior,2
P_TP_60_REP_3,Kdm7a,8.504596037,Posterior,3
P_TP_90_REP_1,Kdm7a,8.151764901,Posterior,1
P_TP_90_REP_2,Kdm7a,8.247934392,Posterior,2
P_TP_90_REP_3,Kdm7a,8.634705193,Posterior,3
P_TP_120_REP_1,Kdm7a,7.848386742,Posterior,1
P_TP_120_REP_2,Kdm7a,9.015320073,Posterior,2
P_TP_120_REP_3,Kdm7a,8.655737991,Posterior,3
P_TP_30_REP_1,Gm49041,2.285024966,Posterior,1
P_TP_30_REP_2,Gm49041,1.849024298,Posterior,2
P_TP_30_REP_3,Gm49041,2.263549226,Posterior,3
P_TP_60_REP_1,Gm49041,3.07169062,Posterior,1
P_TP_60_REP_2,Gm49041,2.287653889,Posterior,2
P_TP_60_REP_3,Gm49041,2.612215465,Posterior,3
P_TP_90_REP_1,Gm49041,2.994360794,Posterior,1
P_TP_90_REP_2,Gm49041,3.213048153,Posterior,2
P_TP_90_REP_3,Gm49041,3.570565693,Posterior,3
P_TP_120_REP_1,Gm49041,4.542804769,Posterior,1
P_TP_120_REP_2,Gm49041,3.247564715,Posterior,2
P_TP_120_REP_3,Gm49041,3.200874944,Posterior,3
P_TP_30_REP_1,Slc37a3,8.400939658,Posterior,1
P_TP_30_REP_2,Slc37a3,8.702320977,Posterior,2
P_TP_30_REP_3,Slc37a3,8.53892061,Posterior,3
P_TP_60_REP_1,Slc37a3,8.45916153,Posterior,1
P_TP_60_REP_2,Slc37a3,8.241028484,Posterior,2
P_TP_60_REP_3,Slc37a3,8.361012851,Posterior,3
P_TP_90_REP_1,Slc37a3,8.318504123,Posterior,1
P_TP_90_REP_2,Slc37a3,8.499499078,Posterior,2
P_TP_90_REP_3,Slc37a3,8.445043934,Posterior,3
P_TP_120_REP_1,Slc37a3,9.281838022,Posterior,1
P_TP_120_REP_2,Slc37a3,8.413223631,Posterior,2
P_TP_120_REP_3,Slc37a3,8.866148198,Posterior,3
P_TP_30_REP_1,Rab19,3.657774458,Posterior,1
P_TP_30_REP_2,Rab19,3.398177527,Posterior,2
P_TP_30_REP_3,Rab19,3.010837913,Posterior,3
P_TP_60_REP_1,Rab19,1.917562572,Posterior,1
P_TP_60_REP_2,Rab19,1.197994214,Posterior,2
P_TP_60_REP_3,Rab19,2.498116039,Posterior,3
P_TP_90_REP_1,Rab19,1.732455994,Posterior,1
P_TP_90_REP_2,Rab19,2.848959952,Posterior,2
P_TP_90_REP_3,Rab19,3.29875912,Posterior,3
P_TP_120_REP_1,Rab19,2.88243799,Posterior,1
P_TP_120_REP_2,Rab19,1.938299759,Posterior,2
P_TP_120_REP_3,Rab19,1.693785379,Posterior,3
P_TP_30_REP_1,Mkrn1,8.489123818,Posterior,1
P_TP_30_REP_2,Mkrn1,8.602818078,Posterior,2
P_TP_30_REP_3,Mkrn1,8.171431505,Posterior,3
P_TP_60_REP_1,Mkrn1,8.715804928,Posterior,1
P_TP_60_REP_2,Mkrn1,7.970287319,Posterior,2
P_TP_60_REP_3,Mkrn1,8.484135913,Posterior,3
P_TP_90_REP_1,Mkrn1,8.429589484,Posterior,1
P_TP_90_REP_2,Mkrn1,8.507720358,Posterior,2
P_TP_90_REP_3,Mkrn1,8.439402565,Posterior,3
P_TP_120_REP_1,Mkrn1,8.582846158,Posterior,1
P_TP_120_REP_2,Mkrn1,8.112180283,Posterior,2
P_TP_120_REP_3,Mkrn1,8.50116893,Posterior,3
P_TP_30_REP_1,Gm10244,3.764431886,Posterior,1
P_TP_30_REP_2,Gm10244,4.05444804,Posterior,2
P_TP_30_REP_3,Gm10244,5.160215137,Posterior,3
P_TP_60_REP_1,Gm10244,1.51192088,Posterior,1
P_TP_60_REP_2,Gm10244,1.197994214,Posterior,2
P_TP_60_REP_3,Gm10244,3.658060634,Posterior,3
P_TP_90_REP_2,Gm10244,4.36796914,Posterior,2
P_TP_90_REP_3,Gm10244,3.485529016,Posterior,3
P_TP_120_REP_1,Gm10244,3.78113974,Posterior,1
P_TP_120_REP_2,Gm10244,2.927754877,Posterior,2
P_TP_30_REP_1,Dennd2a,8.757957912,Posterior,1
P_TP_30_REP_2,Dennd2a,8.668885256,Posterior,2
P_TP_30_REP_3,Dennd2a,8.434084798,Posterior,3
P_TP_60_REP_1,Dennd2a,8.586247845,Posterior,1
P_TP_60_REP_2,Dennd2a,8.177956056,Posterior,2
P_TP_60_REP_3,Dennd2a,8.537462718,Posterior,3
P_TP_90_REP_1,Dennd2a,8.735035473,Posterior,1
P_TP_90_REP_2,Dennd2a,8.670354981,Posterior,2
P_TP_90_REP_3,Dennd2a,8.619818372,Posterior,3
P_TP_120_REP_1,Dennd2a,8.29150981,Posterior,1
P_TP_120_REP_2,Dennd2a,8.352007073,Posterior,2
P_TP_120_REP_3,Dennd2a,8.689973969,Posterior,3
P_TP_30_REP_1,Adck2,4.348276828,Posterior,1
P_TP_30_REP_2,Adck2,4.610173325,Posterior,2
P_TP_30_REP_3,Adck2,5.022363778,Posterior,3
P_TP_60_REP_1,Adck2,4.065323087,Posterior,1
P_TP_60_REP_2,Adck2,5.002743755,Posterior,2
P_TP_60_REP_3,Adck2,4.852839431,Posterior,3
P_TP_90_REP_1,Adck2,4.96338593,Posterior,1
P_TP_90_REP_2,Adck2,4.631400983,Posterior,2
P_TP_90_REP_3,Adck2,5.04275314,Posterior,3
P_TP_120_REP_1,Adck2,3.400664669,Posterior,1
P_TP_120_REP_2,Adck2,4.826863278,Posterior,2
P_TP_120_REP_3,Adck2,4.450248659,Posterior,3
P_TP_30_REP_1,Ndufb2,8.74499073,Posterior,1
P_TP_30_REP_2,Ndufb2,8.485502788,Posterior,2
P_TP_30_REP_3,Ndufb2,8.681234258,Posterior,3
P_TP_60_REP_1,Ndufb2,8.424588662,Posterior,1
P_TP_60_REP_2,Ndufb2,9.116135144,Posterior,2
P_TP_60_REP_3,Ndufb2,8.745561293,Posterior,3
P_TP_90_REP_1,Ndufb2,8.766157668,Posterior,1
P_TP_90_REP_2,Ndufb2,8.752213402,Posterior,2
P_TP_90_REP_3,Ndufb2,8.720937607,Posterior,3
P_TP_120_REP_1,Ndufb2,8.390738485,Posterior,1
P_TP_120_REP_2,Ndufb2,8.824200633,Posterior,2
P_TP_120_REP_3,Ndufb2,8.283880713,Posterior,3
P_TP_30_REP_1,Braf,8.333241273,Posterior,1
P_TP_30_REP_2,Braf,8.406559617,Posterior,2
P_TP_30_REP_3,Braf,8.359707549,Posterior,3
P_TP_60_REP_1,Braf,8.281663096,Posterior,1
P_TP_60_REP_2,Braf,8.177956056,Posterior,2
P_TP_60_REP_3,Braf,8.313309305,Posterior,3
P_TP_90_REP_1,Braf,8.735035473,Posterior,1
P_TP_90_REP_2,Braf,8.257716507,Posterior,2
P_TP_90_REP_3,Braf,8.18002091,Posterior,3
P_TP_120_REP_1,Braf,9.032497754,Posterior,1
P_TP_120_REP_2,Braf,8.056986134,Posterior,2
P_TP_120_REP_3,Braf,8.50116893,Posterior,3
P_TP_30_REP_1,Mrps33,8.919600024,Posterior,1
P_TP_30_REP_2,Mrps33,7.925041104,Posterior,2
P_TP_30_REP_3,Mrps33,8.483081895,Posterior,3
P_TP_60_REP_1,Mrps33,8.19314815,Posterior,1
P_TP_60_REP_2,Mrps33,8.234843888,Posterior,2
P_TP_60_REP_3,Mrps33,8.440394407,Posterior,3
P_TP_90_REP_1,Mrps33,8.66245425,Posterior,1
P_TP_90_REP_2,Mrps33,8.40142522,Posterior,2
P_TP_90_REP_3,Mrps33,8.24290486,Posterior,3
P_TP_120_REP_1,Mrps33,8.804700975,Posterior,1
P_TP_120_REP_2,Mrps33,8.179505002,Posterior,2
P_TP_120_REP_3,Mrps33,8.434385559,Posterior,3
P_TP_30_REP_1,Agk,6.682085738,Posterior,1
P_TP_30_REP_2,Agk,6.497528026,Posterior,2
P_TP_30_REP_3,Agk,6.161953056,Posterior,3
P_TP_60_REP_1,Agk,6.945152012,Posterior,1
P_TP_60_REP_2,Agk,6.777593396,Posterior,2
P_TP_60_REP_3,Agk,6.532856129,Posterior,3
P_TP_90_REP_1,Agk,6.689423984,Posterior,1
P_TP_90_REP_2,Agk,5.719915337,Posterior,2
P_TP_90_REP_3,Agk,5.958953079,Posterior,3
P_TP_120_REP_1,Agk,5.700207053,Posterior,1
P_TP_120_REP_2,Agk,5.940811782,Posterior,2
P_TP_120_REP_3,Agk,6.817011836,Posterior,3
P_TP_30_REP_1,E330009J07Rik,7.538929106,Posterior,1
P_TP_30_REP_2,E330009J07Rik,7.28001752,Posterior,2
P_TP_30_REP_3,E330009J07Rik,7.510930504,Posterior,3
P_TP_60_REP_1,E330009J07Rik,7.299071802,Posterior,1
P_TP_60_REP_2,E330009J07Rik,7.589031749,Posterior,2
P_TP_60_REP_3,E330009J07Rik,7.283805285,Posterior,3
P_TP_90_REP_1,E330009J07Rik,7.225617491,Posterior,1
P_TP_90_REP_2,E330009J07Rik,7.531973748,Posterior,2
P_TP_90_REP_3,E330009J07Rik,7.538960125,Posterior,3
P_TP_120_REP_1,E330009J07Rik,7.61032749,Posterior,1
P_TP_120_REP_2,E330009J07Rik,7.343892917,Posterior,2
P_TP_120_REP_3,E330009J07Rik,7.977680352,Posterior,3
P_TP_30_REP_1,Ssbp1,9.624435637,Posterior,1
P_TP_30_REP_2,Ssbp1,9.41180094,Posterior,2
P_TP_30_REP_3,Ssbp1,9.367033951,Posterior,3
P_TP_60_REP_1,Ssbp1,9.332111585,Posterior,1
P_TP_60_REP_2,Ssbp1,9.518692381,Posterior,2
P_TP_60_REP_3,Ssbp1,9.361878858,Posterior,3
P_TP_90_REP_1,Ssbp1,9.618661555,Posterior,1
P_TP_90_REP_2,Ssbp1,9.111730099,Posterior,2
P_TP_90_REP_3,Ssbp1,9.330132549,Posterior,3
P_TP_120_REP_1,Ssbp1,9.318305953,Posterior,1
P_TP_120_REP_2,Ssbp1,9.368465308,Posterior,2
P_TP_120_REP_3,Ssbp1,9.43229888,Posterior,3
P_TP_30_REP_1,Ephb6,6.329327615,Posterior,1
P_TP_30_REP_2,Ephb6,5.656745968,Posterior,2
P_TP_30_REP_3,Ephb6,5.789473343,Posterior,3
P_TP_60_REP_1,Ephb6,6.444818092,Posterior,1
P_TP_60_REP_2,Ephb6,6.689888741,Posterior,2
P_TP_60_REP_3,Ephb6,5.803841022,Posterior,3
P_TP_90_REP_1,Ephb6,4.453278663,Posterior,1
P_TP_90_REP_2,Ephb6,6.474134954,Posterior,2
P_TP_90_REP_3,Ephb6,6.079915303,Posterior,3
P_TP_120_REP_1,Ephb6,6.15205095,Posterior,1
P_TP_120_REP_2,Ephb6,6.203627668,Posterior,2
P_TP_120_REP_3,Ephb6,6.425118124,Posterior,3
P_TP_30_REP_2,Kel,0.901124876,Posterior,2
P_TP_30_REP_3,Kel,1.893560021,Posterior,3
P_TP_60_REP_2,Kel,2.901306042,Posterior,2
P_TP_60_REP_3,Kel,1.259930236,Posterior,3
P_TP_90_REP_2,Kel,2.036469545,Posterior,2
P_TP_90_REP_3,Kel,0.748506651,Posterior,3
P_TP_120_REP_2,Kel,0.959161079,Posterior,2
P_TP_120_REP_3,Kel,0.803239189,Posterior,3
P_TP_30_REP_1,Gstk1,6.311847095,Posterior,1
P_TP_30_REP_2,Gstk1,5.631721451,Posterior,2
P_TP_30_REP_3,Gstk1,6.680325085,Posterior,3
P_TP_60_REP_1,Gstk1,6.747977625,Posterior,1
P_TP_60_REP_2,Gstk1,6.273480195,Posterior,2
P_TP_60_REP_3,Gstk1,6.510958071,Posterior,3
P_TP_90_REP_1,Gstk1,7.008553688,Posterior,1
P_TP_90_REP_2,Gstk1,6.314591992,Posterior,2
P_TP_90_REP_3,Gstk1,6.546696836,Posterior,3
P_TP_120_REP_1,Gstk1,6.854633205,Posterior,1
P_TP_120_REP_2,Gstk1,6.788225895,Posterior,2
P_TP_120_REP_3,Gstk1,6.510119764,Posterior,3
P_TP_30_REP_1,Casp2,8.433633676,Posterior,1
P_TP_30_REP_2,Casp2,8.255028841,Posterior,2
P_TP_30_REP_3,Casp2,8.182261761,Posterior,3
P_TP_60_REP_1,Casp2,8.233653201,Posterior,1
P_TP_60_REP_2,Casp2,7.862095929,Posterior,2
P_TP_60_REP_3,Casp2,8.097631897,Posterior,3
P_TP_90_REP_1,Casp2,8.419836928,Posterior,1
P_TP_90_REP_2,Casp2,8.048238001,Posterior,2
P_TP_90_REP_3,Casp2,8.203508775,Posterior,3
P_TP_120_REP_1,Casp2,8.120325521,Posterior,1
P_TP_120_REP_2,Casp2,8.165340411,Posterior,2
P_TP_120_REP_3,Casp2,8.003040216,Posterior,3
P_TP_30_REP_1,Clcn1,1.554275819,Posterior,1
P_TP_30_REP_2,Clcn1,1.849024298,Posterior,2
P_TP_30_REP_3,Clcn1,1.66557811,Posterior,3
P_TP_60_REP_1,Clcn1,0.945568387,Posterior,1
P_TP_60_REP_2,Clcn1,2.287653889,Posterior,2
P_TP_60_REP_3,Clcn1,2.717948657,Posterior,3
P_TP_90_REP_1,Clcn1,2.994360794,Posterior,1
P_TP_90_REP_2,Clcn1,2.360796475,Posterior,2
P_TP_90_REP_3,Clcn1,0.748506651,Posterior,3
P_TP_120_REP_2,Clcn1,2.736620938,Posterior,2
P_TP_120_REP_3,Clcn1,2.240336771,Posterior,3
P_TP_30_REP_1,Fam131b,5.084347751,Posterior,1
P_TP_30_REP_2,Fam131b,4.264382707,Posterior,2
P_TP_30_REP_3,Fam131b,3.918448149,Posterior,3
P_TP_60_REP_1,Fam131b,3.598290182,Posterior,1
P_TP_60_REP_2,Fam131b,4.440106895,Posterior,2
P_TP_60_REP_3,Fam131b,3.428127808,Posterior,3
P_TP_90_REP_1,Fam131b,4.96338593,Posterior,1
P_TP_90_REP_2,Fam131b,3.04245917,Posterior,2
P_TP_90_REP_3,Fam131b,4.114472754,Posterior,3
P_TP_120_REP_1,Fam131b,4.330691439,Posterior,1
P_TP_120_REP_2,Fam131b,3.62411826,Posterior,2
P_TP_120_REP_3,Fam131b,2.945819728,Posterior,3
P_TP_30_REP_1,Zyx,10.52929175,Posterior,1
P_TP_30_REP_2,Zyx,11.22079198,Posterior,2
P_TP_30_REP_3,Zyx,10.63786987,Posterior,3
P_TP_60_REP_1,Zyx,10.69319787,Posterior,1
P_TP_60_REP_2,Zyx,10.83637962,Posterior,2
P_TP_60_REP_3,Zyx,10.71896408,Posterior,3
P_TP_90_REP_1,Zyx,10.76559668,Posterior,1
P_TP_90_REP_2,Zyx,10.95228102,Posterior,2
P_TP_90_REP_3,Zyx,10.76309207,Posterior,3
P_TP_120_REP_1,Zyx,10.72289053,Posterior,1
P_TP_120_REP_2,Zyx,10.27144689,Posterior,2
P_TP_120_REP_3,Zyx,10.54281367,Posterior,3
P_TP_30_REP_1,Epha1,6.931374804,Posterior,1
P_TP_30_REP_2,Epha1,6.119650849,Posterior,2
P_TP_30_REP_3,Epha1,6.552598734,Posterior,3
P_TP_60_REP_1,Epha1,6.658244786,Posterior,1
P_TP_60_REP_2,Epha1,6.366932483,Posterior,2
P_TP_60_REP_3,Epha1,6.820846216,Posterior,3
P_TP_90_REP_1,Epha1,6.362865356,Posterior,1
P_TP_90_REP_2,Epha1,6.04767977,Posterior,2
P_TP_90_REP_3,Epha1,6.628301408,Posterior,3
P_TP_120_REP_1,Epha1,6.389934557,Posterior,1
P_TP_120_REP_2,Epha1,6.275724151,Posterior,2
P_TP_120_REP_3,Epha1,6.165437589,Posterior,3
P_TP_30_REP_1,Tcaf2,1.554275819,Posterior,1
P_TP_30_REP_2,Tcaf2,3.398177527,Posterior,2
P_TP_30_REP_3,Tcaf2,2.685047309,Posterior,3
P_TP_60_REP_1,Tcaf2,2.23382367,Posterior,1
P_TP_60_REP_2,Tcaf2,3.131791797,Posterior,2
P_TP_60_REP_3,Tcaf2,3.364424513,Posterior,3
P_TP_90_REP_1,Tcaf2,2.994360794,Posterior,1
P_TP_90_REP_2,Tcaf2,3.952136436,Posterior,2
P_TP_90_REP_3,Tcaf2,2.13759023,Posterior,3
P_TP_120_REP_1,Tcaf2,2.88243799,Posterior,1
P_TP_120_REP_2,Tcaf2,2.256019145,Posterior,2
P_TP_120_REP_3,Tcaf2,2.635778277,Posterior,3
P_TP_30_REP_1,Tcaf1,9.533099097,Posterior,1
P_TP_30_REP_2,Tcaf1,8.506303614,Posterior,2
P_TP_30_REP_3,Tcaf1,9.058640771,Posterior,3
P_TP_60_REP_1,Tcaf1,9.146578682,Posterior,1
P_TP_60_REP_2,Tcaf1,9.061269646,Posterior,2
P_TP_60_REP_3,Tcaf1,9.21159093,Posterior,3
P_TP_90_REP_1,Tcaf1,8.359895184,Posterior,1
P_TP_90_REP_2,Tcaf1,9.059558995,Posterior,2
P_TP_90_REP_3,Tcaf1,9.251831116,Posterior,3
P_TP_120_REP_1,Tcaf1,8.79438224,Posterior,1
P_TP_120_REP_2,Tcaf1,8.888845805,Posterior,2
P_TP_120_REP_3,Tcaf1,9.264189491,Posterior,3
P_TP_30_REP_1,Arhgef5,6.163810433,Posterior,1
P_TP_30_REP_2,Arhgef5,6.172662833,Posterior,2
P_TP_30_REP_3,Arhgef5,6.356182206,Posterior,3
P_TP_60_REP_1,Arhgef5,6.760352854,Posterior,1
P_TP_60_REP_2,Arhgef5,6.173552554,Posterior,2
P_TP_60_REP_3,Arhgef5,6.525593645,Posterior,3
P_TP_90_REP_1,Arhgef5,6.588566817,Posterior,1
P_TP_90_REP_2,Arhgef5,6.276607643,Posterior,2
P_TP_90_REP_3,Arhgef5,6.282550571,Posterior,3
P_TP_120_REP_1,Arhgef5,6.275890239,Posterior,1
P_TP_120_REP_2,Arhgef5,6.147087846,Posterior,2
P_TP_120_REP_3,Arhgef5,6.00733567,Posterior,3
P_TP_30_REP_1,Tpk1,3.280344989,Posterior,1
P_TP_30_REP_2,Tpk1,3.895336022,Posterior,2
P_TP_30_REP_3,Tpk1,4.398813425,Posterior,3
P_TP_60_REP_1,Tpk1,3.896195566,Posterior,1
P_TP_60_REP_2,Tpk1,2.626864147,Posterior,2
P_TP_60_REP_3,Tpk1,3.489136786,Posterior,3
P_TP_90_REP_1,Tpk1,4.598680947,Posterior,1
P_TP_90_REP_2,Tpk1,4.13308295,Posterior,2
P_TP_90_REP_3,Tpk1,3.08416324,Posterior,3
P_TP_120_REP_1,Tpk1,5.608946371,Posterior,1
P_TP_120_REP_2,Tpk1,3.096503453,Posterior,2
P_TP_120_REP_3,Tpk1,4.59068918,Posterior,3
P_TP_30_REP_1,Cntnap2,6.848934593,Posterior,1
P_TP_30_REP_2,Cntnap2,5.947818253,Posterior,2
P_TP_30_REP_3,Cntnap2,6.672665062,Posterior,3
P_TP_60_REP_1,Cntnap2,6.562558392,Posterior,1
P_TP_60_REP_2,Cntnap2,6.366932483,Posterior,2
P_TP_60_REP_3,Cntnap2,6.716279969,Posterior,3
P_TP_90_REP_1,Cntnap2,6.588566817,Posterior,1
P_TP_90_REP_2,Cntnap2,7.156603371,Posterior,2
P_TP_90_REP_3,Cntnap2,6.705536171,Posterior,3
P_TP_120_REP_1,Cntnap2,7.435434403,Posterior,1
P_TP_120_REP_2,Cntnap2,6.860340137,Posterior,2
P_TP_120_REP_3,Cntnap2,7.037575203,Posterior,3
P_TP_30_REP_1,Cul1,9.019898613,Posterior,1
P_TP_30_REP_2,Cul1,9.293127995,Posterior,2
P_TP_30_REP_3,Cul1,9.187859813,Posterior,3
P_TP_60_REP_1,Cul1,9.15363252,Posterior,1
P_TP_60_REP_2,Cul1,9.162488367,Posterior,2
P_TP_60_REP_3,Cul1,9.296179119,Posterior,3
P_TP_90_REP_1,Cul1,8.750680491,Posterior,1
P_TP_90_REP_2,Cul1,9.08175615,Posterior,2
P_TP_90_REP_3,Cul1,9.025805266,Posterior,3
P_TP_120_REP_1,Cul1,8.996942717,Posterior,1
P_TP_120_REP_2,Cul1,9.254886079,Posterior,2
P_TP_120_REP_3,Cul1,9.119034355,Posterior,3
P_TP_30_REP_1,Ezh2,9.850103437,Posterior,1
P_TP_30_REP_2,Ezh2,9.349853261,Posterior,2
P_TP_30_REP_3,Ezh2,9.639757554,Posterior,3
P_TP_60_REP_1,Ezh2,9.541990618,Posterior,1
P_TP_60_REP_2,Ezh2,9.580965258,Posterior,2
P_TP_60_REP_3,Ezh2,9.572991234,Posterior,3
P_TP_90_REP_1,Ezh2,9.835910772,Posterior,1
P_TP_90_REP_2,Ezh2,9.233217549,Posterior,2
P_TP_90_REP_3,Ezh2,9.486021842,Posterior,3
P_TP_120_REP_1,Ezh2,9.442447481,Posterior,1
P_TP_120_REP_2,Ezh2,9.594956135,Posterior,2
P_TP_120_REP_3,Ezh2,9.581445587,Posterior,3
P_TP_30_REP_1,Pdia4,7.153713917,Posterior,1
P_TP_30_REP_2,Pdia4,6.273178203,Posterior,2
P_TP_30_REP_3,Pdia4,6.63374274,Posterior,3
P_TP_60_REP_1,Pdia4,7.165870919,Posterior,1
P_TP_60_REP_2,Pdia4,6.938465243,Posterior,2
P_TP_60_REP_3,Pdia4,6.76643284,Posterior,3
P_TP_90_REP_1,Pdia4,6.928279957,Posterior,1
P_TP_90_REP_2,Pdia4,6.930663461,Posterior,2
P_TP_90_REP_3,Pdia4,6.577841964,Posterior,3
P_TP_120_REP_1,Pdia4,6.686265603,Posterior,1
P_TP_120_REP_2,Pdia4,6.883598827,Posterior,2
P_TP_120_REP_3,Pdia4,6.817011836,Posterior,3
P_TP_30_REP_1,Zfp786,5.202886262,Posterior,1
P_TP_30_REP_2,Zfp786,2.160302628,Posterior,2
P_TP_30_REP_3,Zfp786,3.50066641,Posterior,3
P_TP_60_REP_1,Zfp786,3.07169062,Posterior,1
P_TP_60_REP_2,Zfp786,3.929436274,Posterior,2
P_TP_60_REP_3,Zfp786,4.148779514,Posterior,3
P_TP_90_REP_1,Zfp786,4.598680947,Posterior,1
P_TP_90_REP_2,Zfp786,3.365582212,Posterior,2
P_TP_90_REP_3,Zfp786,3.395164341,Posterior,3
P_TP_120_REP_1,Zfp786,3.78113974,Posterior,1
P_TP_120_REP_2,Zfp786,5.007101657,Posterior,2
P_TP_120_REP_3,Zfp786,1.992789744,Posterior,3
P_TP_30_REP_1,Zfp398,6.239726709,Posterior,1
P_TP_30_REP_2,Zfp398,6.469555125,Posterior,2
P_TP_30_REP_3,Zfp398,5.59245296,Posterior,3
P_TP_60_REP_1,Zfp398,5.77359963,Posterior,1
P_TP_60_REP_2,Zfp398,5.950179749,Posterior,2
P_TP_60_REP_3,Zfp398,5.597668655,Posterior,3
P_TP_90_REP_1,Zfp398,4.598680947,Posterior,1
P_TP_90_REP_2,Zfp398,5.473580909,Posterior,2
P_TP_90_REP_3,Zfp398,5.791924253,Posterior,3
P_TP_120_REP_1,Zfp398,5.038688978,Posterior,1
P_TP_120_REP_2,Zfp398,4.964108821,Posterior,2
P_TP_120_REP_3,Zfp398,5.391486207,Posterior,3
