sample,Gene,value,group,replicate
S_TP_120_REP_1,Rpp25l,6.331116182,Somite,1
S_TP_120_REP_2,Rpp25l,6.106506131,Somite,2
S_TP_120_REP_3,Rpp25l,6.422662635,Somite,3
S_TP_30_REP_1,Dctn3,7.394190735,Somite,1
S_TP_30_REP_2,Dctn3,6.858489118,Somite,2
S_TP_30_REP_3,Dctn3,7.802231932,Somite,3
S_TP_60_REP_1,Dctn3,7.573664196,Somite,1
S_TP_60_REP_2,Dctn3,7.691631031,Somite,2
S_TP_60_REP_3,Dctn3,7.586677245,Somite,3
S_TP_90_REP_1,Dctn3,7.764665272,Somite,1
S_TP_90_REP_2,Dctn3,7.882069612,Somite,2
S_TP_90_REP_3,Dctn3,7.580117791,Somite,3
S_TP_120_REP_1,Dctn3,7.509684647,Somite,1
S_TP_120_REP_2,Dctn3,7.461864716,Somite,2
S_TP_120_REP_3,Dctn3,7.66033318,Somite,3
S_TP_30_REP_1,Sigmar1,7.216981517,Somite,1
S_TP_30_REP_2,Sigmar1,7.356705535,Somite,2
S_TP_30_REP_3,Sigmar1,7.399777346,Somite,3
S_TP_60_REP_1,Sigmar1,7.175800068,Somite,1
S_TP_60_REP_2,Sigmar1,7.043536555,Somite,2
S_TP_60_REP_3,Sigmar1,7.325143081,Somite,3
S_TP_90_REP_1,Sigmar1,6.725421052,Somite,1
S_TP_90_REP_2,Sigmar1,7.341243835,Somite,2
S_TP_90_REP_3,Sigmar1,7.720278825,Somite,3
S_TP_120_REP_1,Sigmar1,6.777987102,Somite,1
S_TP_120_REP_2,Sigmar1,7.401504977,Somite,2
S_TP_120_REP_3,Sigmar1,7.357613971,Somite,3
S_TP_30_REP_1,Galt,6.529613864,Somite,1
S_TP_30_REP_2,Galt,6.234355313,Somite,2
S_TP_30_REP_3,Galt,7.083438341,Somite,3
S_TP_60_REP_1,Galt,7.746257562,Somite,1
S_TP_60_REP_2,Galt,6.412169437,Somite,2
S_TP_60_REP_3,Galt,7.368233074,Somite,3
S_TP_90_REP_1,Galt,6.561072818,Somite,1
S_TP_90_REP_2,Galt,7.104057534,Somite,2
S_TP_90_REP_3,Galt,6.823512756,Somite,3
S_TP_120_REP_1,Galt,7.142757976,Somite,1
S_TP_120_REP_2,Galt,7.231619258,Somite,2
S_TP_120_REP_3,Galt,7.035479127,Somite,3
S_TP_30_REP_1,Ccl27a,5.890737547,Somite,1
S_TP_30_REP_2,Ccl27a,4.142562306,Somite,2
S_TP_30_REP_3,Ccl27a,5.536499409,Somite,3
S_TP_60_REP_1,Ccl27a,5.360046746,Somite,1
S_TP_60_REP_2,Ccl27a,5.577661455,Somite,2
S_TP_60_REP_3,Ccl27a,5.130608138,Somite,3
S_TP_90_REP_1,Ccl27a,5.85712257,Somite,1
S_TP_90_REP_2,Ccl27a,5.243166849,Somite,2
S_TP_90_REP_3,Ccl27a,5.982580119,Somite,3
S_TP_120_REP_1,Ccl27a,5.578070661,Somite,1
S_TP_120_REP_2,Ccl27a,5.287074922,Somite,2
S_TP_120_REP_3,Ccl27a,5.234548637,Somite,3
S_TP_30_REP_1,Gm17167,3.662933738,Somite,1
S_TP_30_REP_2,Gm17167,1.592827223,Somite,2
S_TP_30_REP_3,Gm17167,4.036366578,Somite,3
S_TP_60_REP_1,Gm17167,3.461756401,Somite,1
S_TP_60_REP_2,Gm17167,4.051885395,Somite,2
S_TP_60_REP_3,Gm17167,3.422700586,Somite,3
S_TP_90_REP_1,Gm17167,5.136654857,Somite,1
S_TP_90_REP_2,Gm17167,2.69218953,Somite,2
S_TP_90_REP_3,Gm17167,3.427855929,Somite,3
S_TP_120_REP_1,Gm17167,2.505160456,Somite,1
S_TP_120_REP_2,Gm17167,3.273297544,Somite,2
S_TP_120_REP_3,Gm17167,3.364440702,Somite,3
S_TP_30_REP_1,Dnajb5,4.049211615,Somite,1
S_TP_30_REP_2,Dnajb5,4.858842967,Somite,2
S_TP_30_REP_3,Dnajb5,4.465010598,Somite,3
S_TP_60_REP_1,Dnajb5,4.394752816,Somite,1
S_TP_60_REP_2,Dnajb5,4.300349267,Somite,2
S_TP_60_REP_3,Dnajb5,4.498743736,Somite,3
S_TP_90_REP_1,Dnajb5,5.469032201,Somite,1
S_TP_90_REP_2,Dnajb5,3.87355121,Somite,2
S_TP_90_REP_3,Dnajb5,4.977546527,Somite,3
S_TP_120_REP_1,Dnajb5,5.542318938,Somite,1
S_TP_120_REP_2,Dnajb5,4.562823185,Somite,2
S_TP_120_REP_3,Dnajb5,4.76851085,Somite,3
S_TP_30_REP_1,Vcp,11.22319686,Somite,1
S_TP_30_REP_2,Vcp,10.95987334,Somite,2
S_TP_30_REP_3,Vcp,11.3362632,Somite,3
S_TP_60_REP_1,Vcp,11.44351179,Somite,1
S_TP_60_REP_2,Vcp,11.54008294,Somite,2
S_TP_60_REP_3,Vcp,11.38617301,Somite,3
S_TP_90_REP_1,Vcp,11.27222309,Somite,1
S_TP_90_REP_2,Vcp,11.65041079,Somite,2
S_TP_90_REP_3,Vcp,11.30035319,Somite,3
S_TP_120_REP_1,Vcp,11.30700898,Somite,1
S_TP_120_REP_2,Vcp,11.50549782,Somite,2
S_TP_120_REP_3,Vcp,11.61842319,Somite,3
S_TP_30_REP_1,Fancg,6.263626927,Somite,1
S_TP_30_REP_2,Fancg,7.80100425,Somite,2
S_TP_30_REP_3,Fancg,7.306775598,Somite,3
S_TP_60_REP_1,Fancg,6.707588914,Somite,1
S_TP_60_REP_2,Fancg,7.455837459,Somite,2
S_TP_60_REP_3,Fancg,6.878746178,Somite,3
S_TP_90_REP_1,Fancg,5.54140331,Somite,1
S_TP_90_REP_2,Fancg,6.82005348,Somite,2
S_TP_90_REP_3,Fancg,6.569216588,Somite,3
S_TP_120_REP_1,Fancg,7.018154902,Somite,1
S_TP_120_REP_2,Fancg,7.054787609,Somite,2
S_TP_120_REP_3,Fancg,6.863167098,Somite,3
S_TP_30_REP_1,Pigo,5.317881929,Somite,1
S_TP_30_REP_2,Pigo,4.460283798,Somite,2
S_TP_30_REP_3,Pigo,4.752270351,Somite,3
S_TP_60_REP_1,Pigo,5.360046746,Somite,1
S_TP_60_REP_2,Pigo,4.860695682,Somite,2
S_TP_60_REP_3,Pigo,4.779756626,Somite,3
S_TP_90_REP_1,Pigo,4.426773285,Somite,1
S_TP_90_REP_2,Pigo,3.87355121,Somite,2
S_TP_90_REP_3,Pigo,4.79935276,Somite,3
S_TP_120_REP_1,Pigo,4.017980291,Somite,1
S_TP_120_REP_2,Pigo,4.75518722,Somite,2
S_TP_120_REP_3,Pigo,4.58340759,Somite,3
S_TP_30_REP_1,Stoml2,9.445210906,Somite,1
S_TP_30_REP_2,Stoml2,9.323809595,Somite,2
S_TP_30_REP_3,Stoml2,9.271810242,Somite,3
S_TP_60_REP_1,Stoml2,9.203451319,Somite,1
S_TP_60_REP_2,Stoml2,9.436740605,Somite,2
S_TP_60_REP_3,Stoml2,8.646533006,Somite,3
S_TP_90_REP_1,Stoml2,8.761344438,Somite,1
S_TP_90_REP_2,Stoml2,8.299751903,Somite,2
S_TP_90_REP_3,Stoml2,9.067924302,Somite,3
S_TP_120_REP_1,Stoml2,8.868955859,Somite,1
S_TP_120_REP_2,Stoml2,9.057098883,Somite,2
S_TP_120_REP_3,Stoml2,8.974842507,Somite,3
S_TP_30_REP_1,Fam214b,7.66688057,Somite,1
S_TP_30_REP_2,Fam214b,7.986299954,Somite,2
S_TP_30_REP_3,Fam214b,7.215258066,Somite,3
S_TP_60_REP_1,Fam214b,6.829083033,Somite,1
S_TP_60_REP_2,Fam214b,7.875217938,Somite,2
S_TP_60_REP_3,Fam214b,7.669398133,Somite,3
S_TP_90_REP_1,Fam214b,7.894675169,Somite,1
S_TP_90_REP_2,Fam214b,7.279173364,Somite,2
S_TP_90_REP_3,Fam214b,7.777562285,Somite,3
S_TP_120_REP_1,Fam214b,7.343059593,Somite,1
S_TP_120_REP_2,Fam214b,7.208317643,Somite,2
S_TP_120_REP_3,Fam214b,7.512583749,Somite,3
S_TP_30_REP_1,Unc13b,4.209421246,Somite,1
S_TP_30_REP_2,Unc13b,5.04194398,Somite,2
S_TP_30_REP_3,Unc13b,4.615778349,Somite,3
S_TP_60_REP_1,Unc13b,4.607314118,Somite,1
S_TP_60_REP_2,Unc13b,2.854865393,Somite,2
S_TP_60_REP_3,Unc13b,4.391433879,Somite,3
S_TP_90_REP_1,Unc13b,3.338350232,Somite,1
S_TP_90_REP_2,Unc13b,3.576022663,Somite,2
S_TP_90_REP_3,Unc13b,4.667021096,Somite,3
S_TP_120_REP_1,Unc13b,4.537068821,Somite,1
S_TP_120_REP_2,Unc13b,4.502797855,Somite,2
S_TP_120_REP_3,Unc13b,4.615954775,Somite,3
S_TP_30_REP_1,Rusc2,4.049211615,Somite,1
S_TP_30_REP_2,Rusc2,3.230199065,Somite,2
S_TP_30_REP_3,Rusc2,1.390635514,Somite,3
S_TP_60_REP_1,Rusc2,3.224675723,Somite,1
S_TP_60_REP_2,Rusc2,4.051885395,Somite,2
S_TP_60_REP_3,Rusc2,3.098066245,Somite,3
S_TP_90_REP_1,Rusc2,2.474368535,Somite,1
S_TP_90_REP_2,Rusc2,4.002078854,Somite,2
S_TP_90_REP_3,Rusc2,1.150710998,Somite,3
S_TP_120_REP_1,Rusc2,4.017980291,Somite,1
S_TP_120_REP_2,Rusc2,3.19958617,Somite,2
S_TP_120_REP_3,Rusc2,2.566335768,Somite,3
S_TP_30_REP_2,Fam166b,1.374006639,Somite,2
S_TP_30_REP_3,Fam166b,1.779433,Somite,3
S_TP_60_REP_1,Fam166b,0.875631977,Somite,1
S_TP_60_REP_2,Fam166b,2.854865393,Somite,2
S_TP_60_REP_3,Fam166b,2.08445834,Somite,3
S_TP_90_REP_1,Fam166b,2.474368535,Somite,1
S_TP_90_REP_2,Fam166b,1.242287748,Somite,2
S_TP_90_REP_3,Fam166b,4.176582888,Somite,3
S_TP_120_REP_1,Fam166b,1.117217079,Somite,1
S_TP_120_REP_3,Fam166b,1.672657972,Somite,3
S_TP_30_REP_1,Tesk1,7.119483863,Somite,1
S_TP_30_REP_2,Tesk1,6.296058941,Somite,2
S_TP_30_REP_3,Tesk1,7.557151554,Somite,3
S_TP_60_REP_1,Tesk1,7.751855966,Somite,1
S_TP_60_REP_2,Tesk1,7.455837459,Somite,2
S_TP_60_REP_3,Tesk1,7.622711344,Somite,3
S_TP_90_REP_1,Tesk1,7.129239927,Somite,1
S_TP_90_REP_2,Tesk1,7.685520216,Somite,2
S_TP_90_REP_3,Tesk1,7.2508562,Somite,3
S_TP_120_REP_1,Tesk1,7.555240925,Somite,1
S_TP_120_REP_2,Tesk1,7.714300814,Somite,2
S_TP_120_REP_3,Tesk1,7.237247828,Somite,3
S_TP_30_REP_1,Rmrp,3.662933738,Somite,1
S_TP_30_REP_2,Rmrp,3.111213394,Somite,2
S_TP_60_REP_1,Rmrp,2.371296304,Somite,1
S_TP_60_REP_2,Rmrp,5.141145827,Somite,2
S_TP_60_REP_3,Rmrp,2.678507024,Somite,3
S_TP_90_REP_1,Rmrp,3.338350232,Somite,1
S_TP_90_REP_2,Rmrp,3.200755875,Somite,2
S_TP_90_REP_3,Rmrp,1.150710998,Somite,3
S_TP_120_REP_1,Rmrp,3.199274757,Somite,1
S_TP_120_REP_2,Rmrp,3.594126121,Somite,2
S_TP_120_REP_3,Rmrp,1.066266271,Somite,3
S_TP_30_REP_1,Ccdc107,6.18869271,Somite,1
S_TP_30_REP_2,Ccdc107,4.366906699,Somite,2
S_TP_30_REP_3,Ccdc107,5.747202075,Somite,3
S_TP_60_REP_1,Ccdc107,5.330420284,Somite,1
S_TP_60_REP_2,Ccdc107,5.835652282,Somite,2
S_TP_60_REP_3,Ccdc107,5.64839549,Somite,3
S_TP_90_REP_1,Ccdc107,4.083242293,Somite,1
S_TP_90_REP_2,Ccdc107,4.82347812,Somite,2
S_TP_90_REP_3,Ccdc107,5.638343652,Somite,3
S_TP_120_REP_1,Ccdc107,5.680298799,Somite,1
S_TP_120_REP_2,Ccdc107,5.33949374,Somite,2
S_TP_120_REP_3,Ccdc107,4.678925868,Somite,3
S_TP_30_REP_1,Arhgef39,8.455293362,Somite,1
S_TP_30_REP_2,Arhgef39,8.525164897,Somite,2
S_TP_30_REP_3,Arhgef39,8.385038317,Somite,3
S_TP_60_REP_1,Arhgef39,8.471513225,Somite,1
S_TP_60_REP_2,Arhgef39,8.244917782,Somite,2
S_TP_60_REP_3,Arhgef39,8.568622454,Somite,3
S_TP_90_REP_1,Arhgef39,8.181821815,Somite,1
S_TP_90_REP_2,Arhgef39,8.305991074,Somite,2
S_TP_90_REP_3,Arhgef39,8.150224676,Somite,3
S_TP_120_REP_1,Arhgef39,8.47286222,Somite,1
S_TP_120_REP_2,Arhgef39,8.242955062,Somite,2
S_TP_120_REP_3,Arhgef39,8.510793161,Somite,3
S_TP_30_REP_1,Gm12454,2.289479608,Somite,1
S_TP_30_REP_2,Gm12454,2.361466325,Somite,2
S_TP_30_REP_3,Gm12454,2.739155822,Somite,3
S_TP_60_REP_1,Gm12454,2.774772639,Somite,1
S_TP_60_REP_3,Gm12454,2.411845009,Somite,3
S_TP_90_REP_1,Gm12454,3.631465188,Somite,1
S_TP_90_REP_2,Gm12454,2.968767051,Somite,2
S_TP_90_REP_3,Gm12454,2.82805559,Somite,3
S_TP_120_REP_1,Gm12454,1.739227005,Somite,1
S_TP_120_REP_2,Gm12454,3.535415743,Somite,2
S_TP_120_REP_3,Gm12454,2.271731791,Somite,3
S_TP_30_REP_2,Car9,1.184924578,Somite,2
S_TP_30_REP_3,Car9,1.779433,Somite,3
S_TP_60_REP_1,Car9,2.371296304,Somite,1
S_TP_60_REP_2,Car9,3.751540847,Somite,2
S_TP_60_REP_3,Car9,3.625744389,Somite,3
S_TP_90_REP_2,Car9,5.135179615,Somite,2
S_TP_90_REP_3,Car9,1.150710998,Somite,3
S_TP_120_REP_1,Car9,2.775346848,Somite,1
S_TP_120_REP_2,Car9,4.234091888,Somite,2
S_TP_120_REP_3,Car9,1.066266271,Somite,3
S_TP_30_REP_1,Tpm2,7.953839272,Somite,1
S_TP_30_REP_2,Tpm2,6.421033956,Somite,2
S_TP_30_REP_3,Tpm2,7.868813973,Somite,3
S_TP_60_REP_1,Tpm2,7.717934958,Somite,1
S_TP_60_REP_2,Tpm2,8.055067101,Somite,2
S_TP_60_REP_3,Tpm2,7.969065227,Somite,3
S_TP_90_REP_1,Tpm2,7.779703058,Somite,1
S_TP_90_REP_2,Tpm2,8.442513883,Somite,2
S_TP_90_REP_3,Tpm2,7.979385007,Somite,3
S_TP_120_REP_1,Tpm2,7.83926574,Somite,1
S_TP_120_REP_2,Tpm2,7.882726545,Somite,2
S_TP_120_REP_3,Tpm2,7.754702993,Somite,3
S_TP_30_REP_1,Tln1,9.242478631,Somite,1
S_TP_30_REP_2,Tln1,8.742715112,Somite,2
S_TP_30_REP_3,Tln1,9.598940333,Somite,3
S_TP_60_REP_1,Tln1,9.358271303,Somite,1
S_TP_60_REP_2,Tln1,9.00936593,Somite,2
S_TP_60_REP_3,Tln1,9.452344223,Somite,3
S_TP_90_REP_1,Tln1,9.212961265,Somite,1
S_TP_90_REP_2,Tln1,10.08400132,Somite,2
S_TP_90_REP_3,Tln1,9.243734527,Somite,3
S_TP_120_REP_1,Tln1,9.336379852,Somite,1
S_TP_120_REP_2,Tln1,9.364850781,Somite,2
S_TP_120_REP_3,Tln1,8.9463307,Somite,3
S_TP_30_REP_1,Creb3,5.688022697,Somite,1
S_TP_30_REP_2,Creb3,5.069563018,Somite,2
S_TP_30_REP_3,Creb3,5.228575698,Somite,3
S_TP_60_REP_1,Creb3,6.046912465,Somite,1
S_TP_60_REP_2,Creb3,5.263265821,Somite,2
S_TP_60_REP_3,Creb3,5.318096258,Somite,3
S_TP_90_REP_1,Creb3,6.375566338,Somite,1
S_TP_90_REP_2,Creb3,5.437552279,Somite,2
S_TP_90_REP_3,Creb3,5.866684105,Somite,3
S_TP_120_REP_1,Creb3,5.025498054,Somite,1
S_TP_120_REP_2,Creb3,5.84160807,Somite,2
S_TP_120_REP_3,Creb3,5.666112315,Somite,3
S_TP_30_REP_1,Gba2,6.878528206,Somite,1
S_TP_30_REP_2,Gba2,5.949776422,Somite,2
S_TP_30_REP_3,Gba2,7.066080636,Somite,3
S_TP_60_REP_1,Gba2,6.93130118,Somite,1
S_TP_60_REP_2,Gba2,6.609290752,Somite,2
S_TP_60_REP_3,Gba2,7.127526135,Somite,3
S_TP_90_REP_1,Gba2,7.922041517,Somite,1
S_TP_90_REP_2,Gba2,6.888172232,Somite,2
S_TP_90_REP_3,Gba2,6.605826112,Somite,3
S_TP_120_REP_1,Gba2,6.852867259,Somite,1
S_TP_120_REP_2,Gba2,6.8770529,Somite,2
S_TP_120_REP_3,Gba2,7.156577706,Somite,3
S_TP_30_REP_1,Rgp1,6.805172804,Somite,1
S_TP_30_REP_2,Rgp1,6.709915796,Somite,2
S_TP_30_REP_3,Rgp1,6.80868101,Somite,3
S_TP_60_REP_1,Rgp1,7.035960554,Somite,1
S_TP_60_REP_2,Rgp1,7.173829818,Somite,2
S_TP_60_REP_3,Rgp1,6.97481144,Somite,3
S_TP_90_REP_1,Rgp1,7.517981103,Somite,1
S_TP_90_REP_2,Rgp1,7.240607404,Somite,2
S_TP_90_REP_3,Rgp1,7.191875588,Somite,3
S_TP_120_REP_1,Rgp1,6.746911828,Somite,1
S_TP_120_REP_2,Rgp1,7.368249853,Somite,2
S_TP_120_REP_3,Rgp1,6.713292554,Somite,3
S_TP_30_REP_1,Npr2,6.589097335,Somite,1
S_TP_30_REP_2,Npr2,5.166536247,Somite,2
S_TP_30_REP_3,Npr2,5.376725816,Somite,3
S_TP_60_REP_1,Npr2,5.674932302,Somite,1
S_TP_60_REP_2,Npr2,6.183787013,Somite,2
S_TP_60_REP_3,Npr2,5.568536918,Somite,3
S_TP_90_REP_1,Npr2,6.067810339,Somite,1
S_TP_90_REP_2,Npr2,5.832765632,Somite,2
S_TP_90_REP_3,Npr2,5.836194598,Somite,3
S_TP_120_REP_1,Npr2,5.468042511,Somite,1
S_TP_120_REP_2,Npr2,6.165772262,Somite,2
S_TP_120_REP_3,Npr2,6.150081309,Somite,3
S_TP_30_REP_3,Spag8,2.085384904,Somite,3
S_TP_60_REP_1,Spag8,2.587093694,Somite,1
S_TP_60_REP_3,Spag8,1.056851309,Somite,3
S_TP_90_REP_1,Spag8,1.713088689,Somite,1
S_TP_90_REP_2,Spag8,1.242287748,Somite,2
S_TP_90_REP_3,Spag8,1.150710998,Somite,3
S_TP_120_REP_1,Spag8,2.505160456,Somite,1
S_TP_120_REP_2,Spag8,1.768894362,Somite,2
S_TP_120_REP_3,Spag8,1.401090044,Somite,3
S_TP_30_REP_1,Hint2,6.435520954,Somite,1
S_TP_30_REP_2,Hint2,5.616922081,Somite,2
S_TP_30_REP_3,Hint2,5.725253878,Somite,3
S_TP_60_REP_1,Hint2,6.218460084,Somite,1
S_TP_60_REP_2,Hint2,5.835652282,Somite,2
S_TP_60_REP_3,Hint2,6.143330229,Somite,3
S_TP_90_REP_1,Hint2,6.452654059,Somite,1
S_TP_90_REP_2,Hint2,6.275772401,Somite,2
S_TP_90_REP_3,Hint2,6.531653828,Somite,3
S_TP_120_REP_1,Hint2,5.429419235,Somite,1
S_TP_120_REP_2,Hint2,6.422216591,Somite,2
S_TP_120_REP_3,Hint2,6.236348658,Somite,3
S_TP_30_REP_1,Fam221b,1.55797303,Somite,1
S_TP_30_REP_2,Fam221b,2.582058341,Somite,2
S_TP_30_REP_3,Fam221b,1.779433,Somite,3
S_TP_60_REP_2,Fam221b,2.041656525,Somite,2
S_TP_60_REP_3,Fam221b,2.257418432,Somite,3
S_TP_90_REP_1,Fam221b,1.713088689,Somite,1
S_TP_90_REP_2,Fam221b,2.968767051,Somite,2
S_TP_90_REP_3,Fam221b,2.556044675,Somite,3
S_TP_120_REP_1,Fam221b,2.505160456,Somite,1
S_TP_120_REP_2,Fam221b,2.127995581,Somite,2
S_TP_120_REP_3,Fam221b,3.114041975,Somite,3
S_TP_30_REP_1,Tmem8b,6.369200265,Somite,1
S_TP_30_REP_2,Tmem8b,4.351989034,Somite,2
S_TP_30_REP_3,Tmem8b,5.48518275,Somite,3
S_TP_60_REP_1,Tmem8b,4.792541641,Somite,1
S_TP_60_REP_2,Tmem8b,4.051885395,Somite,2
S_TP_60_REP_3,Tmem8b,4.661560783,Somite,3
S_TP_90_REP_1,Tmem8b,3.338350232,Somite,1
S_TP_90_REP_2,Tmem8b,4.330577993,Somite,2
S_TP_90_REP_3,Tmem8b,4.359220752,Somite,3
S_TP_120_REP_1,Tmem8b,4.607958984,Somite,1
S_TP_120_REP_2,Tmem8b,5.619370065,Somite,2
S_TP_120_REP_3,Tmem8b,5.934761462,Somite,3
S_TP_30_REP_1,Reck,4.35360466,Somite,1
S_TP_30_REP_2,Reck,5.695840107,Somite,2
S_TP_30_REP_3,Reck,4.172358383,Somite,3
S_TP_60_REP_1,Reck,4.994943125,Somite,1
S_TP_60_REP_2,Reck,4.512243325,Somite,2
S_TP_60_REP_3,Reck,4.598621354,Somite,3
S_TP_90_REP_1,Reck,3.631465188,Somite,1
S_TP_90_REP_2,Reck,5.018450687,Somite,2
S_TP_90_REP_3,Reck,4.359220752,Somite,3
S_TP_120_REP_1,Reck,4.675528334,Somite,1
S_TP_120_REP_2,Reck,5.076721762,Somite,2
S_TP_120_REP_3,Reck,3.979027924,Somite,3
S_TP_30_REP_1,Glipr2,8.134392486,Somite,1
S_TP_30_REP_2,Glipr2,7.380790802,Somite,2
S_TP_30_REP_3,Glipr2,7.775782346,Somite,3
S_TP_60_REP_1,Glipr2,8.136974283,Somite,1
S_TP_60_REP_2,Glipr2,7.264365843,Somite,2
S_TP_60_REP_3,Glipr2,7.344453248,Somite,3
S_TP_90_REP_1,Glipr2,7.866779657,Somite,1
S_TP_90_REP_2,Glipr2,7.1463964,Somite,2
S_TP_90_REP_3,Glipr2,7.561600022,Somite,3
S_TP_120_REP_1,Glipr2,7.069294619,Somite,1
S_TP_120_REP_2,Glipr2,6.841144721,Somite,2
S_TP_120_REP_3,Glipr2,7.477589385,Somite,3
S_TP_30_REP_1,Clta,8.19308079,Somite,1
S_TP_30_REP_2,Clta,9.115461656,Somite,2
S_TP_30_REP_3,Clta,8.378021869,Somite,3
S_TP_60_REP_1,Clta,8.228157654,Somite,1
S_TP_60_REP_2,Clta,8.783071506,Somite,2
S_TP_60_REP_3,Clta,8.53540075,Somite,3
S_TP_90_REP_1,Clta,8.575650937,Somite,1
S_TP_90_REP_2,Clta,8.182570974,Somite,2
S_TP_90_REP_3,Clta,8.425784201,Somite,3
S_TP_120_REP_1,Clta,8.374633418,Somite,1
S_TP_120_REP_2,Clta,8.487108162,Somite,2
S_TP_120_REP_3,Clta,8.348374436,Somite,3
S_TP_30_REP_1,Gne,6.646225064,Somite,1
S_TP_30_REP_2,Gne,5.060415295,Somite,2
S_TP_30_REP_3,Gne,5.831800819,Somite,3
S_TP_60_REP_1,Gne,6.297145258,Somite,1
S_TP_60_REP_2,Gne,5.754675358,Somite,2
S_TP_60_REP_3,Gne,6.239295714,Somite,3
S_TP_90_REP_1,Gne,5.610316766,Somite,1
S_TP_90_REP_2,Gne,6.170288791,Somite,2
S_TP_90_REP_3,Gne,6.140641111,Somite,3
S_TP_120_REP_1,Gne,4.972752896,Somite,1
S_TP_120_REP_2,Gne,6.11655444,Somite,2
S_TP_120_REP_3,Gne,5.770996648,Somite,3
S_TP_30_REP_1,Rnf38,7.860363472,Somite,1
S_TP_30_REP_2,Rnf38,9.53563655,Somite,2
S_TP_30_REP_3,Rnf38,7.823047918,Somite,3
S_TP_60_REP_1,Rnf38,7.768521998,Somite,1
S_TP_60_REP_2,Rnf38,8.153113103,Somite,2
S_TP_60_REP_3,Rnf38,7.885843817,Somite,3
S_TP_90_REP_1,Rnf38,7.809316411,Somite,1
S_TP_90_REP_2,Rnf38,7.751009776,Somite,2
S_TP_90_REP_3,Rnf38,8.040838009,Somite,3
S_TP_120_REP_1,Rnf38,7.992847837,Somite,1
S_TP_120_REP_2,Rnf38,7.911868388,Somite,2
S_TP_120_REP_3,Rnf38,8.120656634,Somite,3
S_TP_30_REP_1,Melk,7.953839272,Somite,1
S_TP_30_REP_2,Melk,8.80770886,Somite,2
S_TP_30_REP_3,Melk,8.141631301,Somite,3
S_TP_60_REP_1,Melk,8.267773088,Somite,1
S_TP_60_REP_2,Melk,7.894245908,Somite,2
S_TP_60_REP_3,Melk,7.825281261,Somite,3
S_TP_90_REP_1,Melk,8.06392642,Somite,1
S_TP_90_REP_2,Melk,7.971137048,Somite,2
S_TP_90_REP_3,Melk,8.000161553,Somite,3
S_TP_120_REP_1,Melk,7.824457744,Somite,1
S_TP_120_REP_2,Melk,8.224490573,Somite,2
S_TP_120_REP_3,Melk,8.189853532,Somite,3
S_TP_30_REP_1,Zcchc7,6.646225064,Somite,1
S_TP_30_REP_2,Zcchc7,6.465026114,Somite,2
S_TP_30_REP_3,Zcchc7,6.829404817,Somite,3
S_TP_60_REP_1,Zcchc7,6.696019328,Somite,1
S_TP_60_REP_2,Zcchc7,7.173829818,Somite,2
S_TP_60_REP_3,Zcchc7,6.891930526,Somite,3
S_TP_90_REP_1,Zcchc7,7.587995567,Somite,1
S_TP_90_REP_2,Zcchc7,6.573429555,Somite,2
S_TP_90_REP_3,Zcchc7,7.239251403,Somite,3
S_TP_120_REP_1,Zcchc7,7.130770933,Somite,1
S_TP_120_REP_2,Zcchc7,7.131117895,Somite,2
S_TP_120_REP_3,Zcchc7,6.636053675,Somite,3
S_TP_30_REP_1,Grhpr,4.818726933,Somite,1
S_TP_30_REP_2,Grhpr,4.805089625,Somite,2
S_TP_30_REP_3,Grhpr,5.197028464,Somite,3
S_TP_60_REP_1,Grhpr,5.360046746,Somite,1
S_TP_60_REP_2,Grhpr,5.141145827,Somite,2
S_TP_60_REP_3,Grhpr,5.967676048,Somite,3
S_TP_90_REP_1,Grhpr,4.572052891,Somite,1
S_TP_90_REP_2,Grhpr,5.077995401,Somite,2
S_TP_90_REP_3,Grhpr,5.707353065,Somite,3
S_TP_120_REP_1,Grhpr,5.806226509,Somite,1
S_TP_120_REP_2,Grhpr,5.546913279,Somite,2
S_TP_120_REP_3,Grhpr,5.008056543,Somite,3
S_TP_30_REP_1,Zbtb5,5.890737547,Somite,1
S_TP_30_REP_2,Zbtb5,6.292156719,Somite,2
S_TP_30_REP_3,Zbtb5,5.028032455,Somite,3
S_TP_60_REP_1,Zbtb5,6.117997424,Somite,1
S_TP_60_REP_2,Zbtb5,5.985126958,Somite,2
S_TP_60_REP_3,Zbtb5,5.753254711,Somite,3
S_TP_90_REP_1,Zbtb5,5.912748517,Somite,1
S_TP_90_REP_2,Zbtb5,6.197391509,Somite,2
S_TP_90_REP_3,Zbtb5,5.866684105,Somite,3
S_TP_120_REP_1,Zbtb5,6.10472055,Somite,1
S_TP_120_REP_2,Zbtb5,5.688361202,Somite,2
S_TP_120_REP_3,Zbtb5,5.868769917,Somite,3
S_TP_30_REP_1,Polr1e,6.646225064,Somite,1
S_TP_30_REP_2,Polr1e,6.910323886,Somite,2
S_TP_30_REP_3,Polr1e,6.373440235,Somite,3
S_TP_60_REP_1,Polr1e,7.12493535,Somite,1
S_TP_60_REP_2,Polr1e,6.464031722,Somite,2
S_TP_60_REP_3,Polr1e,6.739818927,Somite,3
S_TP_90_REP_1,Polr1e,6.786253405,Somite,1
S_TP_90_REP_2,Polr1e,6.142667153,Somite,2
S_TP_90_REP_3,Polr1e,6.349354113,Somite,3
S_TP_120_REP_1,Polr1e,7.130770933,Somite,1
